Date,Open,High,Low,Close,Adj Close,Volume
2008-11-06,94.73999786376953,95.58999633789062,90.29000091552734,90.9000015258789,68.40733337402344,8329500
2008-11-07,91.87999725341797,93.61000061035156,91.05999755859375,93.23999786376953,70.16830444335938,6955200
2008-11-10,95.30999755859375,95.69999694824219,91.0999984741211,92.47000122070312,69.58885192871094,5100200
2008-11-11,90.88999938964844,92.19000244140625,88.83999633789062,90.19000244140625,67.87305450439453,7727100
2008-11-12,88.4000015258789,89.12000274658203,85.43000030517578,85.80999755859375,64.57681274414062,7656300
2008-11-13,86.27999877929688,91.81999969482422,82.26000213623047,91.66000366210938,68.97929382324219,13220400
2008-11-14,89.56999969482422,92.25,87.4000015258789,87.73999786376953,66.02924346923828,9168200
2008-11-17,86.45999908447266,88.69999694824219,85.31999969482422,85.47000122070312,64.32097625732422,8416300
2008-11-18,85.33000183105469,87.16000366210938,83.08999633789062,86.25,64.907958984375,8536400
2008-11-19,86.06999969482422,87.01000213623047,81.08000183105469,81.37999725341797,61.24300003051758,10613600
2008-11-20,80.30999755859375,82.63999938964844,75.20999908447266,75.98999786376953,57.186744689941406,18043400
2008-11-21,77.61000061035156,80.66000366210938,74.5,80.47000122070312,60.55816650390625,15983000
2008-11-24,82.12000274658203,87.16999816894531,81.33999633789062,84.88999938964844,63.88446807861328,17197600
2008-11-25,87.48999786376953,87.66000366210938,83.97000122070312,86.26000213623047,64.91548919677734,20445800
2008-11-26,84.45999908447266,89.33000183105469,84.4000015258789,89.22000122070312,67.14305114746094,13837100
2008-11-28,88.75,90.29000091552734,88.66999816894531,90.12000274658203,67.82035064697266,5602300
2008-12-01,87.66000366210938,87.70999908447266,82.11000061035156,82.23999786376953,61.89018249511719,16389400
2008-12-02,83.66000366210938,85.6500015258789,82.4000015258789,85.4800033569336,64.32850646972656,19067000
2008-12-03,83.55999755859375,87.98999786376953,83.29000091552734,87.66999816894531,65.9765853881836,13416900
2008-12-04,86.22000122070312,88.2300033569336,83.88999938964844,85.06999969482422,64.01994323730469,16779400
2008-12-05,83.77999877929688,88.62999725341797,82.4000015258789,88.20999908447266,66.38296508789062,18271400
2008-12-08,90.58000183105469,92.58999633789062,90.0,91.31999969482422,68.72343444824219,8221000
2008-12-09,90.55000305175781,92.31999969482422,89.16000366210938,89.63999938964844,67.45912170410156,8625000
2008-12-10,90.56999969482422,91.55000305175781,89.18000030517578,90.55999755859375,68.15148162841797,6652800
2008-12-11,89.72000122070312,91.19000244140625,87.54000091552734,88.20999908447266,66.38296508789062,6413800
2008-12-12,85.75,89.05999755859375,85.33999633789062,88.66999816894531,66.72914123535156,6698300
2008-12-15,89.13999938964844,89.33999633789062,86.44000244140625,87.72000122070312,66.01422119140625,4971800
2008-12-16,88.58000183105469,92.20999908447266,88.38999938964844,92.05000305175781,69.27278137207031,6841600
2008-12-17,91.02999877929688,92.62000274658203,90.25,91.13999938964844,68.58795166015625,6487300
2008-12-18,91.58000183105469,91.87000274658203,88.37999725341797,89.47000122070312,67.33113861083984,6720300
2008-12-19,89.97000122070312,91.29000091552734,89.0,89.2300033569336,67.15060424804688,5039500
2008-12-22,89.56999969482422,89.56999969482422,86.36000061035156,88.04000091552734,66.25503540039062,5311300
2008-12-23,88.5,88.81999969482422,86.69000244140625,86.97000122070312,65.44979095458984,5117200
2008-12-24,86.72000122070312,87.08999633789062,86.2300033569336,86.8499984741211,65.86080932617188,1731700
2008-12-26,87.5,87.5,86.7300033569336,87.4000015258789,66.27789306640625,1537200
2008-12-29,87.47000122070312,87.5199966430664,85.80999755859375,87.25,66.16413879394531,3312800
2008-12-30,87.77999877929688,89.27999877929688,87.31999969482422,89.13999938964844,67.59735870361328,4783200
2008-12-31,89.3499984741211,91.20999908447266,89.0999984741211,90.30999755859375,68.48462677001953,8350100
2009-01-02,90.75,93.66000366210938,90.0999984741211,93.26000213623047,70.72166442871094,3876800
2009-01-05,92.83000183105469,93.83999633789062,92.08000183105469,93.0199966430664,70.53971099853516,6354200
2009-01-06,93.91999816894531,94.6500015258789,92.9000015258789,93.61000061035156,70.98712921142578,6392600
2009-01-07,92.11000061035156,92.47000122070312,90.41999816894531,90.86000061035156,68.90168762207031,4366100
2009-01-08,90.33999633789062,91.26000213623047,89.87999725341797,91.26000213623047,69.20506286621094,3967600
2009-01-09,91.38999938964844,91.5,89.0199966430664,89.26000213623047,67.68836975097656,2805200
2009-01-12,89.02999877929688,89.12000274658203,86.62999725341797,87.20999908447266,66.13381958007812,3357600
2009-01-13,86.93000030517578,87.94999694824219,86.41999816894531,87.27999877929688,66.18689727783203,4676100
2009-01-14,85.83999633789062,85.93000030517578,83.9000015258789,84.5199966430664,64.09393310546875,4951500
2009-01-15,84.30000305175781,85.44000244140625,81.93000030517578,84.69999694824219,64.23042297363281,7358500
2009-01-16,86.05000305175781,86.13999938964844,83.25,85.2300033569336,64.63235473632812,6183700
2009-01-20,84.43000030517578,84.69000244140625,80.66000366210938,80.73999786376953,61.2274284362793,6411400
2009-01-21,82.19999694824219,84.43000030517578,80.68000030517578,84.25,63.88917922973633,5428500
2009-01-22,82.62000274658203,84.22000122070312,81.36000061035156,83.0199966430664,62.95642852783203,8406000
2009-01-23,81.0999984741211,84.18000030517578,80.76000213623047,83.22000122070312,63.108097076416016,7720500
2009-01-26,83.80999755859375,85.55000305175781,83.0,83.9000015258789,63.62372970581055,6167800
2009-01-27,84.30999755859375,85.31999969482422,83.76000213623047,84.73999786376953,64.26073455810547,5010400
2009-01-28,86.61000061035156,88.13999938964844,86.26000213623047,87.55999755859375,66.39922332763672,6240200
2009-01-29,86.3499984741211,86.55999755859375,84.66999816894531,84.7300033569336,64.25315856933594,5338800
2009-01-30,85.20999908447266,85.44999694824219,82.38999938964844,82.97000122070312,62.918514251708984,6250700
2009-02-02,81.72000122070312,83.37000274658203,81.51000213623047,82.72000122070312,62.7288818359375,4195100
2009-02-03,83.2699966430664,84.55999755859375,82.41999816894531,83.93000030517578,63.646488189697266,4168100
2009-02-04,84.44999694824219,85.54000091552734,83.25,83.54000091552734,63.35074234008789,4899200
2009-02-05,82.87000274658203,85.4800033569336,82.30000305175781,84.80999755859375,64.31382751464844,5686700
2009-02-06,85.08000183105469,87.52999877929688,84.87000274658203,87.18000030517578,66.11104583740234,5173600
2009-02-09,87.16000366210938,87.94000244140625,86.54000091552734,87.37999725341797,66.26274871826172,4077400
2009-02-10,86.47000122070312,87.20999908447266,82.62999725341797,83.2300033569336,63.11570739746094,7292700
2009-02-11,83.7300033569336,84.26000213623047,82.61000061035156,83.79000091552734,63.540313720703125,5517500
2009-02-12,82.3499984741211,84.02999877929688,81.22000122070312,83.93000030517578,63.646488189697266,7899100
2009-02-13,83.77999877929688,84.41000366210938,82.94000244140625,82.98999786376953,62.933658599853516,5675600
2009-02-17,80.33000183105469,80.77999877929688,79.3499984741211,79.3499984741211,60.17334747314453,8827900
2009-02-18,79.94999694824219,80.12999725341797,78.4800033569336,79.2300033569336,60.08236312866211,5474100
2009-02-19,80.02999877929688,80.31999969482422,78.19999694824219,78.41000366210938,59.460506439208984,4841300
2009-02-20,76.9000015258789,78.5,75.93000030517578,77.62999725341797,58.8690299987793,8373600
2009-02-23,78.4000015258789,78.41000366210938,74.75,74.91999816894531,56.81394958496094,6000400
2009-02-24,75.44000244140625,78.11000061035156,75.0199966430664,77.69999694824219,58.92210006713867,7655400
2009-02-25,77.3499984741211,78.58999633789062,75.80000305175781,76.97000122070312,58.3685188293457,7857500
2009-02-26,77.93000030517578,78.52999877929688,75.69000244140625,75.77999877929688,57.46611022949219,6962100
2009-02-27,74.23999786376953,75.70999908447266,73.9800033569336,74.20999908447266,56.27552795410156,8721000
2009-03-02,72.62999725341797,73.05000305175781,70.5199966430664,70.79000091552734,53.68205642700195,10056600
2009-03-03,71.76000213623047,71.83000183105469,69.7699966430664,70.18000030517578,53.219478607177734,5877600
2009-03-04,71.4000015258789,73.01000213623047,70.55999755859375,71.94999694824219,54.56173324584961,6954300
2009-03-05,70.25,71.0,68.30000305175781,68.95999908447266,52.29432678222656,8165300
2009-03-06,69.55999755859375,70.58000183105469,67.22000122070312,68.94999694824219,52.28672409057617,8246500
2009-03-09,68.16000366210938,70.12999725341797,67.8499984741211,68.19000244140625,51.710384368896484,6439700
2009-03-10,69.66000366210938,72.5,69.48999786376953,72.37000274658203,54.88020706176758,8714700
2009-03-11,73.12000274658203,73.88999938964844,72.0,72.72000122070312,55.14564895629883,9033400
2009-03-12,72.73999786376953,75.91999816894531,72.12000274658203,75.66999816894531,57.38270568847656,11723300
2009-03-13,76.18000030517578,76.55000305175781,74.9000015258789,76.27999877929688,57.845279693603516,8082100
2009-03-16,77.18000030517578,78.1500015258789,75.94000244140625,76.08999633789062,57.701202392578125,10316700
2009-03-17,76.19000244140625,78.47000122070312,75.62000274658203,78.37000274658203,59.43019485473633,6984600
2009-03-18,78.0,81.0999984741211,77.25,79.97000122070312,60.643516540527344,10263600
2009-03-19,81.13999938964844,81.19999694824219,78.87999725341797,79.08000183105469,59.96860122680664,10163100
2009-03-20,79.5199966430664,79.5999984741211,77.2699966430664,77.4000015258789,58.694610595703125,8213200
2009-03-23,79.58999633789062,83.05000305175781,79.16000366210938,83.04000091552734,62.97157669067383,8836400
2009-03-24,81.98999786376953,83.12000274658203,81.2699966430664,81.44999694824219,61.76584243774414,7858300
2009-03-25,81.44000244140625,82.91999816894531,79.27999877929688,81.56999969482422,62.28274917602539,7907900
2009-03-26,82.47000122070312,83.5,81.69000244140625,83.30000305175781,63.60371017456055,8810300
2009-03-27,82.20999908447266,82.69999694824219,81.5199966430664,81.80000305175781,62.45839309692383,6124800
2009-03-30,79.97000122070312,80.08000183105469,78.12999725341797,78.98999786376953,60.31278610229492,6650200
2009-03-31,79.77999877929688,81.2699966430664,79.26000213623047,79.62000274658203,60.79383087158203,8959600
2009-04-01,78.73999786376953,81.62000274658203,78.55000305175781,81.26000213623047,62.046077728271484,6667400
2009-04-02,83.27999877929688,84.83000183105469,82.94999694824219,83.62999725341797,63.85565185546875,10098900
2009-04-03,83.69999694824219,84.48999786376953,82.87999725341797,84.44999694824219,64.4817886352539,6816800
2009-04-06,83.56999969482422,84.01000213623047,82.51000213623047,83.75,63.94729995727539,5049900
2009-04-07,82.41000366210938,82.8499984741211,81.72000122070312,81.80000305175781,62.45839309692383,5112400
2009-04-08,82.27999877929688,83.1500015258789,81.76000213623047,82.69999694824219,63.145565032958984,4594900
2009-04-09,84.9000015258789,86.01000213623047,84.55999755859375,86.0,65.66527557373047,4756600
2009-04-13,85.1500015258789,86.76000213623047,84.80000305175781,86.0999984741211,65.74166107177734,4030400
2009-04-14,85.26000213623047,85.9800033569336,84.30000305175781,84.56999969482422,64.57341003417969,5225000
2009-04-15,84.02999877929688,85.63999938964844,83.80000305175781,85.4800033569336,65.26824188232422,3943000
2009-04-16,86.1500015258789,87.36000061035156,85.0,86.7699966430664,66.25322723388672,4234300
2009-04-17,87.04000091552734,87.87000274658203,86.36000061035156,87.27999877929688,66.64262390136719,3864100
2009-04-20,85.80000305175781,85.88999938964844,83.55000305175781,83.69000244140625,63.9014892578125,3182200
2009-04-21,83.02999877929688,85.36000061035156,82.97000122070312,85.31999969482422,65.14604949951172,6603300
2009-04-22,84.5199966430664,86.55999755859375,84.29000091552734,84.7699966430664,64.72608184814453,9038400
2009-04-23,84.93000030517578,85.66000366210938,83.8499984741211,85.5999984741211,65.35987091064453,5367600
2009-04-24,86.27999877929688,87.52999877929688,85.94999694824219,86.87000274658203,66.32957458496094,4053100
2009-04-27,85.91000366210938,87.2300033569336,85.76000213623047,86.11000061035156,65.74929809570312,4590100
2009-04-28,85.19000244140625,86.81999969482422,85.0,85.83000183105469,65.53549194335938,4961200
2009-04-29,86.7699966430664,88.58000183105469,86.55000305175781,87.5999984741211,66.88695526123047,4432200
2009-04-30,88.77999877929688,89.25,87.19000244140625,87.69000244140625,66.9556884765625,10533800
2009-05-01,87.69999694824219,88.44000244140625,86.94999694824219,88.12000274658203,67.28402709960938,3633000
2009-05-04,88.81999969482422,91.19000244140625,88.62999725341797,91.1500015258789,69.59756469726562,3523300
2009-05-05,90.83000183105469,91.16000366210938,90.0999984741211,90.7699966430664,69.30742645263672,5741800
2009-05-06,91.91999816894531,92.44999694824219,90.86000061035156,92.33999633789062,70.50617218017578,6352300
2009-05-07,93.31999969482422,93.38999938964844,90.54000091552734,91.04000091552734,69.51358795166016,7551100
2009-05-08,92.33999633789062,93.47000122070312,91.68000030517578,93.2300033569336,71.18576049804688,4632600
2009-05-11,91.95999908447266,92.31999969482422,91.29000091552734,91.41000366210938,69.79610443115234,5411900
2009-05-12,91.8499984741211,92.05999755859375,90.0999984741211,91.23999786376953,69.6662826538086,4827700
2009-05-13,89.94999694824219,90.25,88.7300033569336,89.04000091552734,67.98645782470703,6179300
2009-05-14,89.0199966430664,90.36000061035156,88.76000213623047,89.6500015258789,68.45226287841797,4711900
2009-05-15,89.63999938964844,90.25,88.37000274658203,88.94000244140625,67.91011810302734,4604100
2009-05-18,89.7699966430664,91.55000305175781,89.62000274658203,91.44000244140625,69.81898498535156,3264600
2009-05-19,91.44999694824219,92.22000122070312,91.08000183105469,91.33000183105469,69.7349853515625,4147800
2009-05-20,92.20999908447266,93.05000305175781,90.66000366210938,90.76000213623047,69.29977416992188,5735800
2009-05-21,89.68000030517578,90.05000305175781,88.51000213623047,89.4000015258789,68.26136779785156,3998500
2009-05-22,89.69999694824219,90.25,88.94000244140625,89.22000122070312,68.12394714355469,5367900
2009-05-26,88.58000183105469,91.79000091552734,88.55999755859375,91.5999984741211,69.941162109375,4804600
2009-05-27,91.69999694824219,91.98999786376953,89.77999877929688,89.88999938964844,68.63550567626953,5038700
2009-05-28,90.72000122070312,91.55999755859375,89.33000183105469,91.12999725341797,69.5822982788086,4056000
2009-05-29,91.66999816894531,93.01000213623047,90.94000244140625,92.80999755859375,70.86505889892578,7027700
2009-06-01,93.9000015258789,95.43000030517578,93.69000244140625,95.0199966430664,72.55250549316406,3855900
2009-06-02,94.72000122070312,95.63999938964844,94.44000244140625,95.13999938964844,72.64412689208984,4839300
2009-06-03,94.33000183105469,94.4000015258789,93.0199966430664,93.94000244140625,71.72786712646484,6783000
2009-06-04,94.26000213623047,94.93000030517578,93.56999969482422,94.81999969482422,72.39979553222656,3358800
2009-06-05,95.80999755859375,95.94000244140625,94.05999755859375,94.86000061035156,72.43036651611328,5884000
2009-06-08,94.0999984741211,95.36000061035156,93.31999969482422,94.4800033569336,72.14019775390625,3251400
2009-06-09,94.94000244140625,95.41000366210938,94.30000305175781,94.91999816894531,72.4761734008789,3770100
2009-06-10,95.73999786376953,95.77999877929688,93.47000122070312,94.66000366210938,72.2776107788086,3117700
2009-06-11,94.93000030517578,96.38999938964844,94.87000274658203,95.08000183105469,72.59832000732422,2915600
2009-06-12,94.63999938964844,95.38999938964844,94.2699966430664,95.38999938964844,72.83501434326172,2517900
2009-06-15,94.20999908447266,94.26000213623047,92.68000030517578,93.18000030517578,71.1476058959961,2959800
2009-06-16,93.44999694824219,93.55000305175781,91.81999969482422,91.94000244140625,70.20079040527344,5855200
2009-06-17,91.91000366210938,92.56999969482422,91.08999633789062,91.7699966430664,70.07096862792969,5618700
2009-06-18,91.95999908447266,92.93000030517578,91.54000091552734,92.30999755859375,70.4832992553711,2794400
2009-06-19,93.3499984741211,93.48999786376953,92.30999755859375,92.83999633789062,70.88796997070312,3271300
2009-06-22,91.9000015258789,91.94000244140625,90.0199966430664,90.02999877929688,68.74239349365234,6064100
2009-06-23,89.77999877929688,90.16000366210938,89.12000274658203,89.63999938964844,68.81149291992188,5675000
2009-06-24,90.44999694824219,91.36000061035156,89.87999725341797,90.38999938964844,69.38721466064453,3525600
2009-06-25,89.97000122070312,92.44000244140625,89.8499984741211,92.30999755859375,70.8611068725586,4822000
2009-06-26,92.05999755859375,92.52999877929688,91.56999969482422,92.01000213623047,70.63079833984375,7585700
2009-06-29,92.37999725341797,93.0999984741211,91.88999938964844,92.9800033569336,71.37542724609375,3518300
2009-06-30,93.0199966430664,93.33000183105469,91.55000305175781,92.3499984741211,70.89177703857422,4749200
2009-07-01,92.61000061035156,93.5199966430664,92.5199966430664,92.62999725341797,71.10673522949219,7700000
2009-07-02,91.44000244140625,91.44999694824219,90.05000305175781,90.06999969482422,69.1415786743164,3868200
2009-07-06,89.2300033569336,90.20999908447266,88.95999908447266,90.0999984741211,69.16459655761719,5612600
2009-07-07,89.94999694824219,90.19000244140625,88.30000305175781,88.33000183105469,67.80587768554688,4642500
2009-07-08,88.80000305175781,89.08000183105469,87.30000305175781,88.29000091552734,67.77515411376953,6816100
2009-07-09,88.81999969482422,89.18000030517578,88.19999694824219,88.51000213623047,67.94406127929688,4831400
2009-07-10,87.9800033569336,88.75,87.62999725341797,88.25,67.74446105957031,4725100
2009-07-13,88.55000305175781,90.44000244140625,87.88999938964844,90.38999938964844,69.38721466064453,3195000
2009-07-14,90.62000274658203,90.9800033569336,90.0199966430664,90.95999908447266,69.82478332519531,6877400
2009-07-15,92.12000274658203,93.80000305175781,91.98999786376953,93.5999984741211,71.85137176513672,3290300
2009-07-16,93.30000305175781,94.80000305175781,93.12000274658203,94.44000244140625,72.49616241455078,2420900
2009-07-17,94.31999969482422,94.61000061035156,93.8499984741211,94.4800033569336,72.52688598632812,2729800
2009-07-20,94.9800033569336,95.58999633789062,94.4800033569336,95.33000183105469,73.17936706542969,3850000
2009-07-21,96.16000366210938,96.20999908447266,94.72000122070312,95.79000091552734,73.53248596191406,3620300
2009-07-22,95.33000183105469,96.41999816894531,95.19999694824219,95.83999633789062,73.57086181640625,3557700
2009-07-23,95.93000030517578,98.38999938964844,95.8499984741211,97.95999908447266,75.19827270507812,2916100
2009-07-24,97.43000030517578,98.44000244140625,97.0,98.38999938964844,75.5283432006836,8785100
2009-07-27,98.23999786376953,98.7300033569336,97.66000366210938,98.66999816894531,75.7433090209961,5628000
2009-07-28,97.9800033569336,98.68000030517578,97.37999725341797,98.41000366210938,75.54370880126953,3002100
2009-07-29,97.73999786376953,98.23999786376953,97.29000091552734,97.93000030517578,75.17523193359375,3677600
2009-07-30,99.16000366210938,100.13999938964844,98.91000366210938,98.94999694824219,75.9582290649414,3260100
2009-07-31,99.01000213623047,99.76000213623047,98.70999908447266,99.16999816894531,76.12708282470703,3430900
2009-08-03,100.1500015258789,100.8499984741211,99.63999938964844,100.66999816894531,77.27861022949219,3324700
2009-08-04,100.30000305175781,101.16000366210938,100.11000061035156,100.9800033569336,77.51654815673828,3249700
2009-08-05,101.11000061035156,101.16999816894531,99.91000366210938,100.69000244140625,77.2939453125,3038100
2009-08-06,101.18000030517578,101.31999969482422,99.75,100.2300033569336,76.94083404541016,2798200
2009-08-07,101.27999877929688,102.3499984741211,100.70999908447266,101.48999786376953,77.90803527832031,2578800
2009-08-10,101.05999755859375,101.54000091552734,100.61000061035156,101.33999633789062,77.79288482666016,2760500
2009-08-11,100.87999725341797,100.93000030517578,99.77999877929688,100.0,76.76422882080078,5343600
2009-08-12,99.8499984741211,101.87999725341797,99.8499984741211,101.12000274658203,77.62403106689453,2590800
2009-08-13,101.58000183105469,101.93000030517578,100.58000183105469,101.87999725341797,78.2074203491211,5157200
2009-08-14,101.88999938964844,101.91999816894531,100.01000213623047,101.05000305175781,77.5702896118164,3872600
2009-08-17,99.1500015258789,99.25,98.43000030517578,98.56999969482422,75.66654205322266,2980300
2009-08-18,98.87999725341797,99.76000213623047,98.66999816894531,99.5199966430664,76.39579010009766,5600000
2009-08-19,98.66000366210938,100.62000274658203,98.58999633789062,100.30000305175781,76.99456787109375,7211700
2009-08-20,100.37999725341797,101.54000091552734,100.20999908447266,101.30999755859375,77.7698745727539,2216900
2009-08-21,102.16999816894531,103.45999908447266,101.94999694824219,103.27999877929688,79.28214263916016,1940800
2009-08-24,103.72000122070312,104.27999877929688,102.93000030517578,103.2699966430664,79.27445220947266,1972500
2009-08-25,103.7300033569336,104.48999786376953,103.2699966430664,103.5,79.45100402832031,2973000
2009-08-26,103.16000366210938,103.94999694824219,102.81999969482422,103.45999908447266,79.42030334472656,2647700
2009-08-27,103.37000274658203,104.05000305175781,102.27999877929688,103.77999877929688,79.66596221923828,1798500
2009-08-28,104.56999969482422,104.66999816894531,103.0,103.7300033569336,79.62757873535156,2488400
2009-08-31,102.66999816894531,102.88999938964844,102.1500015258789,102.80000305175781,78.91365051269531,2699700
2009-09-01,102.29000091552734,103.66000366210938,100.30000305175781,100.5,77.14808654785156,3501500
2009-09-02,100.08000183105469,100.76000213623047,99.88999938964844,100.11000061035156,76.84871673583984,2553800
2009-09-03,100.69999694824219,101.08999633789062,99.94000244140625,100.91999816894531,77.47050476074219,1518000
2009-09-04,101.19999694824219,102.43000030517578,100.87000274658203,102.36000061035156,78.5759048461914,2243100
2009-09-08,103.33000183105469,103.37999725341797,102.73999786376953,103.2699966430664,79.27445220947266,1506900
2009-09-09,103.44000244140625,104.41999816894531,103.1500015258789,104.05999755859375,79.88090515136719,1701500
2009-09-10,104.0999984741211,105.19999694824219,103.56999969482422,105.08999633789062,80.67154693603516,2480300
2009-09-11,105.3499984741211,105.6500015258789,104.63999938964844,105.13999938964844,80.7099380493164,1538200
2009-09-14,104.20999908447266,105.80999755859375,104.20999908447266,105.70999908447266,81.14749145507812,6769100
2009-09-15,105.79000091552734,106.45999908447266,105.12000274658203,106.04000091552734,81.40078735351562,3379100
